PMID,NCTID,CombnID,Drug_Name,Admin_Route,Dose_Form,Comments
23016517,NCT00225420,1,docetaxel,i.v.,NA,NA
23016517,NCT00225420,1,dexamethasone,oral,NA,NA
23016517,NCT00225420,1,intensity-modulated rt (imrt,radiation,NA,NA
22870147,NA,1,docetaxel,i.v.,Injection,NA
22870147,NA,1,s-1,oral,Tablet,NA
20407240,NA,1,docetaxel,i.v.,NA,NA
20407240,NA,1,cisplatin,i.v.,NA,NA
20407240,NA,1,radiotherapy,radiation,NA,NA
24018362,NA,1,gemcitabine,oral,NA,NA
24018362,NA,1,docetaxel,i.v.,NA,NA
24018362,NA,1,imatinib mesylate,oral,NA,NA
24018362,NA,1,dexamethasone,oral,NA,"Premedications for
docetaxel"
22752248,NA,1,docetaxel,i.v.,NA,NA
22752248,NA,1,sorafenib,oral,NA,NA
22752248,NA,1,prednisone,oral,NA,NA
20686817,NA,1,docetaxel,i.v.,NA,NA
20686817,NA,1,vorinostat,oral,NA,NA
23482452,NA,1,dexamethasone,oral,NA,"Standard docetaxel
premedication"
23482452,NA,1,diphenhydramine hydrochloride,NA,Injection,"intramuscularly; Standard docetaxel
premedication"
23482452,NA,1,ranitidine,i.v.,NA,"Standard docetaxel
premedication"
23482452,NA,1,docetaxel,i.v.,NA,NA
23482452,NA,1,cisplatin,i.v.,NA,NA
23482452,NA,1,conformal or imrt radiotherapy,radiation,Radiation,NA
20530200,NA,1,docetaxel,i.v.,NA,NA
20530200,NA,1,cisplatin,i.v.,NA,NA
20530200,NA,1,s-1,i.v.,NA,NA
21157450,NA,1,docetaxel,i.v.,Injection,NA
21157450,NA,1,cisplatin,i.v.,Injection,NA
21157450,NA,1,external beam radiotherapy,radiation,Radiation,NA
21493186,NA,1,docetaxel,i.v.,Injection,NA
21493186,NA,1,dexamethasone,oral,NA,or equivalent corticosteroids
21493186,NA,1,radiotherapy,radiation,NA,NA
23423490,NA,1,docetaxel,NA,NA,intraperitoneal
23423490,NA,1,s-1,oral,NA,NA
23033004,NA,1,s-1,oral,NA,NA
23033004,NA,1,docetaxel,i.v.,NA,NA
23394629,NCT00374985,1,radiotherapy,radiation,NA,NA
23394629,NCT00374985,1,docetaxel,i.v.,NA,NA
23394629,NCT00374985,1,oxaliplatin,i.v.,NA,NA
23394629,NCT00374985,1,dexamethasone,NA,NA,NA
33755379,2987244,1,cyclophosphamide,i.v.,NA,NA
33755379,2987244,1,doxorubicin,i.v.,NA,or epirubicin
33755379,2987244,1,vincristine,i.v.,NA,or vindesine
33755379,2987244,1,etoposide,i.v.,NA,NA
33755379,2987244,1,oral prednisone,oral,NA,NA
33755379,2987244,1,chidamide,oral,NA,NA
11408509,NA,1,"pegylated
liposomal doxorubicin",i.v.,NA,NA
11408509,NA,1,docetaxel,i.v.,NA,NA
11408509,NA,1,dexamethasone,oral,NA,NA
11408509,NA,1,diphenhydramine,i.v.,NA,NA
9053501,NA,1,docetaxel,i.v.,NA,NA
9053501,NA,1,cisplatin,i.v.,NA,NA
9053501,NA,1,prehydration,i.v.,NA,NA
9053501,NA,1,ondansetron,i.v.,NA,NA
9053501,NA,1,ondansetron,oral,NA,NA
9053501,NA,1,dexamethasone,oral,NA,NA
9053501,NA,1,dexamethasone,i.v.,NA,NA
9193350,NA,1,docetaxel,i.v.,NA,Heavily pretreated
9193350,NA,1,diphenhydramine,NA,NA,NA
9193350,NA,1,dexamethasone,NA,NA,NA
9193350,NA,1,docetaxel,i.v.,NA,Less heavily pretreated
11138457,NA,1,taxotere,i.v.,NA,NA
10678557,NA,1,cisplatin,NA,NA,NA
10678557,NA,1,docetaxel,NA,NA,NA
10678557,NA,1,mitomycin c,NA,NA,NA
10678557,NA,1,granisetron hydrochloride,i.v.,NA,NA
10678557,NA,1,dexamethasone,i.v.,NA,NA
11147602,NA,2,docetaxel,i.v.,NA,NA
11147602,NA,2,paclitaxel,i.v.,NA,NA
10944133,NA,1,irinotecan,i.v.,Injection,NA
10944133,NA,1,docetaxel,i.v.,Injection,NA
11032597,NA,1,docetaxel,i.v.,NA,NA
11032597,NA,1,methylprednisolone,oral,NA,NA
11032597,NA,1,irinotecan,i.v.,NA,NA
11032597,NA,1,metoclopramide,NA,NA,or alizapride
11032597,NA,1,loperamide,oral,Capsule,NA
10963645,NA,1,"rpr
109881a",i.v.,Injection,NA
33856277,NCT02142049,1,ibrutinib,oral,NA,NA
33856277,NCT02142049,1,lenalidomide,oral,NA,NA
33856277,NCT02142049,1,prednisone,oral,NA,DA-EPOCH-R
33856277,NCT02142049,1,rituximab,i.v.,NA,DA-EPOCH-R
33856277,NCT02142049,1,"etoposide, doxorubicin,
vincristine",i.v.,NA,DA-EPOCH-R
33856277,NCT02142049,1,cyclophosphamide,i.v.,NA,DA-EPOCH-R
33856277,NCT02142049,1,pegfilgrastim,sc:subcutaneous,NA,DA-EPOCH-R
11181674,NA,1,dexamethasone,oral,NA,premedicine
11181674,NA,1,ciprofloxacin,oral,NA,premedicine
11181674,NA,1,5-ht3 antagonist,NA,NA,premedicine
11181674,NA,1,docetaxel,i.v.,NA,antiemetic therapy
11181674,NA,1,cisplatin,i.v.,NA,NA
11181674,NA,1,5-fu,i.v.,NA,NA
9552034,NA,1,taxotere,i.v.,NA,NA
9552034,NA,1,cisplatin,i.v.,NA,NA
9552034,NA,1,leucovorin,i.v.,NA,NA
9552034,NA,1,5-fu,i.v.,NA,NA
10416004,NA,1,methylpresolone,oral,NA,standard premedication
10416004,NA,1,docetaxel,i.v.,NA,NA
10416004,NA,1,epirubicin,i.v.,NA,NA
10416003,NA,1,docetaxel,i.v.,NA,NA
10416003,NA,1,epirubicin,i.v.,NA,NA
10416003,NA,1,dexamethasone,oral,NA,NA
10416003,NA,1,cimetidine,oral,NA,NA
10416005,NA,1,doxorubicin,i.v.,NA,15 min intravenous (i.v.) bolus followed one hour later by docetaxel
10416005,NA,1,docetaxel,i.v.,NA,"i.v. infusion every three
weeks, without G-CSF support."
34189636,NA,1,dexamethasone,i.v.,NA,Study drug administration was repeated every 21 days
34189636,NA,1,5-ht3,i.v.,NA,NA
34189636,NA,1,pegylated lipo- somal doxorubicin,i.v.,NA,NA
34189636,NA,1,trabectedin,i.v.,NA,dministered via a central venous line
11429197,NA,1,dexamethasone,i.v.,NA,"If hypersensitive reaction was
not occurred, dexamethasone was permitted to
omit."
11429197,NA,1,granisetron,i.v.,NA,NA
11429197,NA,1,docetaxel,i.v.,NA,NA
11429197,NA,1,cisplatin,i.v.,NA,NA
12954580,NA,1,liposomal doxorubicin,i.v.,NA,every 21 days
12954580,NA,1,vinorelbine,i.v.,NA,every 21 days
15292922,NA,1,gemcitabine,i.v.,NA,NA
15292922,NA,1,cisplatin,i.v.,NA,NA
11925133,NA,1,etoposide,oral,NA,Cycles were repeated every 28 days
11925133,NA,1,liposomal doxorubicin,i.v.,NA,fixed dose
11557123,NA,1,topotecan,i.v.,NA,every 28 days
11557123,NA,1,epirubicin,i.v.,NA,NA
12452452,NA,1,5-fluorouracil,i.v.,Injection,NA
12452452,NA,1,paclitaxel,i.v.,Injection,NA
12452452,NA,1,doxorubicin,i.v.bolus,Injection,NA
12452452,NA,1,g-csf,subcutaneously,Injection,NA
12782942,NA,1,cisplatin,i.v.,NA,cycle:every 4 weeks
12782942,NA,1,epirubicin,i.v. bolus,NA,NA
12782942,NA,1,paclitaxel,i.v.,NA,NA
12782942,NA,1,tropisetron,i.v.,NA,Anti-emetic therapy
12419750,NA,1,ondansetron,NA,NA,To minimize the potential of nausea and emesis
12419750,NA,1,gemcitabine,i.v.,NA,NA
12419750,NA,1,doxorubicin,intravenous bolus,NA,NA
15218308,NA,1,prednisolone,oral,NA,premedication
15218308,NA,1,dexchlorpheniramine,i.v.,NA,premedication
15218308,NA,1,cimetidine,i.v.,NA,premedication
15218308,NA,1,epirubicin,i.v.bolus,NA,"Courses
were repeated every 21 days"
15218308,NA,1,cyclophosphamide,i.v.,NA,NA
15218308,NA,1,paclitaxel,i.v.,NA,NA
12196358,NA,1,doxorubicin,i.v.,NA,"every
21 days"
12196358,NA,1,cyclophosphamide,i.v.,NA,NA
12196358,NA,1,granulocyte colony-stimulating factor,NA,NA,NA
12196358,NA,1,radiotherapy,radiation,NA,NA
11870176,NA,1,antiserotonin agent plus dexamethasone,i.v.,NA,Antiemetic treatment
11870176,NA,1,epirubicin,intravenous bolus,NA,NA
11900234,NA,1,doxorubicin,intraperitoneal,NA,temperature of 42.5 °C
11900234,NA,1,cisplatin,intraperitoneal,NA,temperature of 42.5 °C
15166622,NA,1,dexamethasone,i.v.,NA,The combination was administered every 28 days
15166622,NA,1,diphenhydramine,i.v.,NA,NA
15166622,NA,1,cimetidine,i.v.,NA,NA
15166622,NA,1,pegylated liposomal doxorubicin hydrochloride,i.v.,NA,NA
15166622,NA,1,paclitaxel,i.v.,NA,NA
15166622,NA,1,g-csf,NA,NA,"if absolute neutrophil count (ANC) was
< 500/ml"
15138468,NA,1,mitomycin c,i.v.bolus,NA,NA
15138468,NA,1,dexamethasone,i.v.,NA,NA
15138468,NA,1,pegylated doxorubicin,i.v.,NA,NA
15138468,NA,1,ondansetron or tropisetron,i.v.,NA,"standard antiemetic prophylaxis  to avoid a
bias on gastrointestinal toxicity."
14998859,NA,1,mcc-465,i.v.,Injection,NA
11387367,NA,1,nsc 655649,i.v.,NA,once every 3 weeks
11408511,NA,1,vx-710,i.v.,NA,"96-hour continuous
intravenous infusion;During week 1 of the first treatment cycle；"
11408511,NA,1,vx-710,i.v.,NA,"After a 3-day washout period, a second 96-hour
infusion of VX-710 was initiated, and on day 2, an intravenous bolus
injection of doxorubicin 45 mg/m2 was given."
11408511,NA,1,doxorubicin,i.v. bolus,NA,NA
15150584,NA,1,"pluronic
polymer-bound doxorubicin",i.v.,NA,peripheral i.v. cannula  once every 3 weeks
11432625,NA,1,bbr 2778,i.v.,NA,NA
11914595,NA,1,combined liposomal doxorubicin,i.v.,Injection,NA
11914595,NA,1,gemcitabine,i.v.,Injection,NA
14501385,NA,1,dexamethasone,i.v.,Injection,pre-medication
14501385,NA,1,5-ht3 antagonist,i.v.,Injection,pre-medication
14501385,NA,1,oxaliplatin,i.v.,Injection,NA
14501385,NA,1,"pegylated liposomal
doxorubicin",i.v.,Injection,NA
11996468,NA,1,men-10755（ a novel anthracycline）,i.v.,Injection,was given weekly for 3 weeks followed by 1 week rest
12065868,NA,1,dexamethasone,oral,NA,"Premedication
for paclitaxel"
12065868,NA,1,cimetidine,i.v.,Injection,"Premedication
for paclitaxel"
12065868,NA,1,diphenhydramine,i.v.,Injection,"Premedication
for paclitaxel"
12065868,NA,1,ondansentron,i.v.,Injection,"prophylactic anti-emetic
regimen"
12065868,NA,1,dexamethasone,i.v.,Injection,"prophylactic anti-emetic
regimen"
12065868,NA,1,paclitaxel,i.v.,NA,"every 2 weeks; One cycle
was considered as the administration of two consecutive  in 28 days."
12065868,NA,1,pegylated liposomal doxorubicin,i.v.,NA,"every 2 weeks;One cycle
was considered as the administration of two consecutive  in 28 days."
22918789,NA,1,erlotinib,oral,Tablet,NA
22918789,NA,1,sirolimus,oral,Tablet,NA
11251001,NA,1,gemcitabine,i.v.,Injection,NA
11251001,NA,1,liposomal doxorubicin,i.v.,Injection,NA
12376203,NA,1,paclitaxel,i.v.,Injection,NA
12376203,NA,1,pegylated liposomal doxorubicin,i.v.,Injection,NA
15196868,NA,1,pegylated liposomal doxorubicin,i.v.,NA,NA
15196868,NA,1,topotecan,i.v.,NA,NA
11458813,NA,1,vinorelbine,i.v. bolus,NA,"3-
week intervals"
11458813,NA,1,vinorelbine,infusion,NA,"3-
week intervals"
11408493,NA,1,valspodar ld,i.v.,NA,NA
11408493,NA,1,valspodar civi,continuous IV infusion (CIVI),NA,NA
11408493,NA,1,doxorubicin,i.v.,NA,NA
11408493,NA,1,cisplatin,i.v.,NA,NA
23099006,NA,1,osi-930,oral,NA,NA
23099006,NA,1,erlotinib,oral,NA,NA
26886016,NCT01010945,1,gemcitabine,i.v.,NA,28-day cycles
26886016,NCT01010945,1,nab-paclitaxel,i.v.,NA,NA
26886016,NCT01010945,1,erlotinib,oral,NA,NA
29801474,NA,1,erlotinib,oral,NA,cycle1;4 weeks a cycle
29801474,NA,1,gemcitabine,NA,NA,cycle1
29801474,NA,1,hf 10,injection,NA,started cycle2
28798270,NCT00975182,1,pictilisib,oral,Capsule&Tablets,NA
28798270,NCT00975182,1,erlotinib,oral,NA,NA
29050231,NA,1,erlotinib,oral,NA,alone daily for 14 days during cycle 1
29050231,NA,1,foretinib,oral,NA,"initiated on day 15, cycle 1 if erlotinib was well tolerated"
27853997,NCT00987766,1,erlotinib,oral,NA,NA
27853997,NCT00987766,1,gemcitabline,i.v.,NA,NA
27853997,NCT00987766,1,oxaliplatin,i.v.,NA,NA
22271880,NA,1,erlotinib,oral,NA,NA
22271880,NA,1,cisplatin,i.v.,NA,NA
22271880,NA,1,odansetron,i.v.,NA,NA
22271880,NA,1,carboplatin,i.v.,NA,"was
substituted for cisplatin in the event of persistent elevation
of creatinine to more than 1.5 mg/dL despite prehydration
or for grade 2 or more electrolyte wasting."
22271880,NA,1,radiotherapy,radiation,NA,NA
33159216,NCT00770263,1,erlotinib,oral,NA,"the frst cycle
was considered to be 35 days. All subsequent cycles were
28 days"
33159216,NCT00770263,1,temsirolimus,i.v.,NA,NA
33159216,NCT00770263,1,"prophylactic
minocycline",oral,NA,NA
24429877,NCT00738751,1,panobinostat,oral,NA,Each cycle was defined as a 21-day period
24429877,NCT00738751,1,erlotinib,oral,NA,NA
25170013,NCT00826449,1,erlotinib,NA,NA,NA
25170013,NCT00826449,1,dasatinib,NA,NA,NA
22237261,NA,1,erlotinib,oral,NA,NA
22237261,NA,1,cixutumumab,i.v.,NA,NA
25521398,NA,1,dacomitinib,oral,NA,NA
28761738,NA,1,metformin,oral,NA,NA
28761738,NA,1,erlotinib,NA,NA,NA
23135778,NCT00619424,1,pazopanib,oral,NA,NA
23135778,NCT00619424,1,erlotinib,oral,NA,NA
32943457,NA,1,green tea ppe,oral,NA,NA
32943457,NA,1,erlotinib,oral,NA,NA
28971268,NCT01839955,1,erlotinib,oral,NA,NA
28971268,NCT01839955,1,quinacrine,oral,NA,NA
27697581,NCT00965731,1,erlotinib,NA,NA,NA
27697581,NCT00965731,1,crizotinib,NA,NA,NA
24901237,NCT00725634,1,ficlatuzumab,i.v.,NA,"Patients in the erlotinib combination cohort were administered
ficlatuzumab at the RP2D plus erlotinib 150 mg day–1 on day 1 of
each cycle"
21778302,NA,1,erlotinib,oral,NA,NA
21778302,NA,1,cisplatin,i.v.,NA,NA
21778302,NA,1,radiotherapy,radiation,NA,NA
25441058,NCT00761345,1,radiotherapy,radiation,NA,NA
25441058,NCT00761345,1,gemcitabine,i.v.,NA,NA
25441058,NCT00761345,1,erlotinib,oral,NA,NA
31570268,NCT01650506,1,metformin,NA,NA,NA
31570268,NCT01650506,1,erlotinib,NA,NA,NA
21220471,NCT00225121,1,pf299804,oral,NA,continuously (schedule A)
21220471,NCT00225121,2,pf299804,oral,NA,continuously (schedule B)
19786667,NCT00153933,1,bortezomib,i.v.,Injection,NA
20150632,NA,2,bortezomib,i.v.,Injection,NA
20150632,NA,2,gemcitabine,i.v.,Injection,NA
20378507,NA,3,bortezomib,i.v.,Injection,NA
20378507,NA,3,5-fu,i.v.,Injection,NA
20378507,NA,3,radiation,radiation,Radiation,NA
19774377,NA,4,bortezomib,i.v.,Injection,NA
19774377,NA,4,paclitaxel,i.v.,Injection,NA
21447728,NA,5,bortezomib,i.v.,Injection,NA
21447728,NA,5,alvocidib,i.v.,Injection,NA
21596852,NCT00724568,6,lenalidomide,i.v.,Injection,NA
21596852,NCT00724568,6,bortezomib,i.v.,Injection,NA
21596852,NCT00724568,6,dexamethasone,oral,Tablet,NA
21596852,NCT00724568,6,pegylated liposomal doxorubicin,i.v.,Injection,NA
21680752,NA,7,paclitaxel,i.v.,Injection,NA
21680752,NA,7,bortezomib,i.v.,Injection,NA
21911830,NCT00431990,8,romidepsin,i.v.,Injection,NA
21911830,NCT00431990,8,bortezomib,i.v.,Injection,NA
21911830,NCT00431990,8,dexamethasone,i.v.,Tablet,NA
21812533,NA,9,bortezomib,i.v.,Injection,NA
21812533,NA,9,ibritumomab tiuxetan,i.v.,Injection,NA
22479278,NCT00379574,10,bortezomib,i.v.,Injection,NA
22479278,NCT00379574,10,cyclophosphamide,i.v.,Injection,NA
22479278,NCT00379574,10,doxorubicin,i.v.,Injection,NA
22479278,NCT00379574,10,vincristine,i.v.,Injection,NA
22479278,NCT00379574,10,prednisolone,i.v.,Injection,NA
22479278,NCT00379574,10,lenograstim,sc,Injection,NA
22534815,NA,11,bortezomib,i.v.,Injection,NA
22534815,NA,11,carboplatin,i.v.,Injection,NA
22534815,NA,11,bevacizumab,i.v.,Injection,NA
22291084,NCT00726869,12,bortezomib,i.v.,Injection,NA
22291084,NCT00726869,12,elotuzumab,i.v.,Injection,NA
22677155,NCT00294632,13,lenalidomide,oral,Tablet,NA
22677155,NCT00294632,13,rituximab,i.v.,Injection,NA
22535574,NA,14,bortezomib,i.v.,Injection,NA
22535574,NA,14,vincristine,i.v.,Injection,NA
22535574,NA,14,doxorubicin,i.v.,Injection,NA
22535574,NA,14,cyclophosphamide,i.v.,Injection,NA
22535574,NA,14,rituximab,i.v.,Injection,NA
22535574,NA,14,prednisone,oral,Capsule,NA
23150919,NA,15,bendamustine,i.v.,Injection,NA
23150919,NA,15,bortezomib,i.v.,Injection,NA
22906230,NA,16,"y-90-ibritumomab 
tiuxetan",radiation,Radiation,NA
22906230,NA,16,bortezomib,i.v.,Injection,NA
22906230,NA,16,rituximab,i.v.,Injection,NA
23322195,NCT00720148,17,sunitinib,oral,Tablet,NA
23322195,NCT00720148,17,bortezomib,i.v.,Injection,NA
23243282,NCT00833833,18,pomalidomide,oral,Tablet,NA
23256542,NCT00103272,19,17-allyamino-17-demethoxygeldanamycin,i.v.,Injection,NA
23256542,NCT00103272,19,bortezomib,i.v.,Injection,NA
23887852,NCT00303797,20,sorafenib,oral,Tablet,NA
23887852,NCT00303797,20,bortezomib,i.v.,Injection,NA
23543109,NA,21,tanespimycin,i.v.,Injection,NA
23543109,NA,21,bortezomib,i.v.,Injection,NA
24019544,NCT00532389,22,panobinostat,oral,Tablet,NA
24019544,NCT00532389,22,bortezomib,i.v.,Injection,NA
24075534,NCT00382954,23,idarubicin,i.v.,Injection,NA
24075534,NCT00382954,23,bortezomib,i.v.,Injection,NA
24114121,NA,24,vorinostat,oral,Tablet,NA
24114121,NA,24,bortezomib,i.v.,Injection,NA
24114123,NA,25,vorinostat,oral,Tablet,NA
24114123,NA,25,bortezomib,i.v.,Injection,NA
23665866,NA,26,bortezomib,i.v.,Injection,NA
23665866,NA,26,epirubicin,i.v.,Injection,NA
23665866,NA,26,carboplatin,i.v.,Injection,NA
23665866,NA,26,capecitabine,oral,Tablet,NA
24434781,NA,27,bortezomib,i.v.,Injection,NA
24434781,NA,27,carmustine,i.v.,Injection,NA
24434781,NA,27,etoposide,i.v.,Injection,NA
24434781,NA,27,cyatabine,i.v.,Injection,NA
24434781,NA,27,melphalan,i.v.,Injection,NA
24429497,NCT01365559,28,carfilzomib,i.v.,Injection,NA
25248382,NCT00082784,30,bortezomib,i.v.,Injection,NA
25248382,NCT00082784,30,alvocidib,i.v.,Injection,NA
25373733,NA,31,bevacizumab,i.v.,Injection,NA
25373733,NA,31,bortezomib,i.v.,Injection,NA
25247339,NA,32,bortezomib,i.v.,Injection,NA
25247339,NA,32,paclitaxel,i.v.,Injection,NA
25247339,NA,32,carboplatin,i.v.,Injection,NA
25247339,NA,32,thoracic radiation,radiation,Radiation,NA
24730538,NCT00777114,33,bortezomib,i.v.,Injection,NA
24730538,NCT00777114,33,131 i-tositumomab,radiation,Radiation,NA
25655379,NCT01309412,34,siltuximab,i.v.,Injection,NA
25655379,NCT01309412,34,bortezomib,i.v.,Injection,NA
25655379,NCT01309412,34,dexamethasone,oral,Tablet,NA
25986244,NCT01078961,35,bortezomib,i.v.,Injection,NA
25986244,NCT01078961,35,sorafenib,oral,Tablet,NA
25749662,NCT01371227,36,bortezomib,i.v.,Injection,NA
25749662,NCT01371227,36,doxorubicin,i.v.,Injection,NA
25809731,NCT00708292,37,nvp-auy922,i.v.,Injection,NA
25809731,NCT00708292,37,bortezomib,i.v.,Injection,NA
26298823,UMIN000001347,38,cyclophosphamide,i.v.,Injection,NA
26298823,UMIN000001347,38,bortezomib,i.v.,Injection,NA
26298823,UMIN000001347,38,dexamethasone,i.v.,Injection,NA
26331432,NCT01049945,39,bendamustine,i.v.,Injection,NA
26331432,NCT01049945,39,lenalidomide,oral,Tablet,NA
26331432,NCT01049945,39,dexamethasone,oral,Tablet,NA
26619834,NCT00858234,41,vorinostat,oral,Tablet,NA
26619834,NCT00858234,41,bortezomib,i.v.,Injection,NA
26494130,NCT01023308,43,panobinostat,oral,Capsule,NA
26494130,NCT01023308,43,bortezomib,i.v.,Injection,NA
26871714,NCT01531998,44,lenalidomide,oral,Tablet,NA
26871714,NCT01531998,44,bortezomib,sc,Injection,NA
26871714,NCT01531998,44,dexamethasone,oral,Tablet,NA
26871714,NCT01531998,44,siltuximab,i.v.,Injection,NA
26758913,NA,47,quisinostat,oral,Tablet,NA
26758913,NA,47,bortezomib,sc,Injection,NA
26758913,NA,47,dexamethasone,oral,Tablet,NA
27647864,NCT01352338,49,lenalidomide,oral,Tablet,NA
27647864,NCT01352338,49,endoxan,oral,Tablet,NA
27647864,NCT01352338,49,prednisone,oral,Tablet,NA
27647864,NCT01352338,49,cyclophosphamide,oral,Tablet,NA
28341300,NCT01074411,50,bortezomib,i.v.,Injection,NA
28341300,NCT01074411,50,carboplatin,i.v.,Injection,NA
28103725,NCT00963274,51,bortezomib,i.v.,Injection,NA
28103725,NCT00963274,51,romidepsin,i.v.,Injection,NA
28550039,NCT01659658,52,ixazomib,oral,Tablet,NA
28873084,NCT01063907,53,kw-2478,i.v.,Injection,NA
28873084,NCT01063907,53,bortezomib,i.v.,Injection,NA
28436582,NA,54,irinotecan,i.v.,Injection,NA
28436582,NA,54,bortezomib,i.v.,Injection,NA
28642620,NCT01497093,55,pomalidomide,oral,Tablet,NA
28642620,NCT01497093,55,bortezomib,i.v.,Injection,NA
28642620,NCT01497093,55,dexamethasone,oral,Tablet,NA
28696812,NCT00671112,57,everolimus,oral,Tablet,NA
28696812,NCT00671112,57,bortezomib,i.v.,Injection,NA
30061664,NCT01864018.,58,ixazomib,oral,Tablet,NA
30061664,NCT01864018.,58,dexamethasone,oral,Tablet,NA
30061664,NCT01864018.,58,cyclophosphamide,i.v.,Injection,NA
30058108,JapicCTI‐122020,59,carfilzomib,i.v.,Injection,NA
30058108,JapicCTI‐122020,59,dexamethasone,oral,Tablet,NA
30400780,NCT02993094,60,ixazomib,oral,Tablet,NA
30400780,NCT02993094,60,carboplatin,i.v.,Injection,NA
30352784,NCT02343042,61,selinexor,oral,Tablet,NA
30352784,NCT02343042,61,bortezomib,sc,Injection,NA
30352784,NCT02343042,61,dexamethasone,oral,Tablet,NA
30297385,NCT00923247,62,bortezomib,i.v.,Injection,NA
30297385,NCT00923247,62,vandetanib,oral,Tablet,NA
30610196,NCT01549431,63,carfilzomib,i.v.,Injection,NA
30610196,NCT01549431,63,panobinostat,oral,Tablet,NA
30279233,NCT01522872,64,evofosfamide,i.v.,NA,arm A
30279233,NCT01522872,64,dexamethasone,oral,NA,arm A
30279233,NCT01522872,64,evofosfamide,i.v.,NA,arm B
30279233,NCT01522872,64,dexamethasone,oral,NA,arm B
30279233,NCT01522872,64,bortezomib,i.v.,NA,arm B
31124580,NCT02199665,67,selinexor,oral,Tablet,NA
31124580,NCT02199665,67,carfilzomib,i.v.,Injection,NA
31124580,NCT02199665,67,dexamethasone,oral,Tablet,NA
31120355,NCT01111188,68,palbociclib,oral,Tablet,NA
31120355,NCT01111188,68,bortezomib,i.v.,Injection,NA
10531568,NA,69,busulfan,oral,Tablet,NA
10531568,NA,69,etoposide,i.v.,Injection,NA
10531568,NA,69,thiotepa,i.v.,Injection,NA
11025470,NA,70,busulfan,i.v.,Injection,NA
11025470,NA,70,etoposide,i.v.,Injection,NA
11025470,NA,70,cyclophosphamide,i.v.,Injection,NA
12420202,NA,71,etoposide,i.v.,Injection,NA
12420202,NA,71,cyclophosphamide,i.v.,Injection,NA
12420202,NA,71,busulphan,oral,Tablet,NA
12431963,NA,72,bortezomib,i.v.,Injection,NA
15286694,NA,73,treosulfan,i.v.,Injection,NA
15286694,NA,73,melphalan,i.v.,Injection,NA
15286694,NA,73,thiotepa,i.v.,NA,NA
15570082,NA,75,bortezomib,i.v.,Injection,NA
15626743,NA,76,bortezomib,i.v.,NA,NA
15626743,NA,76,doxorubicin,i.v.,NA,NA
16135477,NA,77,bortezomib,i.v.,Injection,NA
17409841,NA,78,bortezomib,i.v.,Injection,NA
17409841,NA,78,docetaxel,i.v.,Injection,NA
16489083,NA,79,bortezomib,i.v.,Injection,NA
16489083,NA,79,docetaxel,i.v.,Injection,NA
16418495,NA,80,bortezomib,i.v.,Injection,NA
16418495,NA,80,melphalan,oral,Tablet,NA
16533779,PBTC-004,81,spartaject busulfan,i.v.,Injection,NA
17036355,NA,82,bortezomib,i.v.,Injection,NA
17036355,NA,82,gemcitabine,i.v.,Injection,NA
17575229,NA,84,bortezomib,i.v.,Injection,NA
17575229,NA,84,gemcitabine,i.v.,Injection,NA
17575229,NA,84,cisplatin,i.v.,Injection,NA
18432260,NA,86,bortezomib,i.v.,Injection,NA
18432260,NA,86,thalidomide,oral,Tablet,NA
18432260,NA,86,dexamethasone,oral,Tablet,NA
18640031,NA,87,bortezomib,i.v.,Injection,NA
18640031,NA,87,paclitaxel,i.v.,Injection,NA
18645194,NA,88,prednisone,oral,Tablet,NA
18645194,NA,88,cyclophosphamide,oral,Tablet,NA
18645194,NA,88,bortezomib,i.v.,Injection,NA
18327587,NA,90,bortezomib,i.v.,Injection,NA
18327587,NA,90,pegylated liposomal doxorubicin,i.v.,Injection,NA
18322686,NA,91,bortezomib,i.v.,Injection,NA
18322686,NA,91,doxorubicin,i.v.,Injection,NA
18809314,NA,92,bortezomib,i.v.,Injection,NA
18809314,NA,92,oxaliplatin,i.v.,Injection,NA
18809314,NA,92,leucovorin,i.v.,Injection,NA
18809314,NA,92,5-fluorouracil,i.v.,Injection,NA
19183191,NA,93,bortezomib,i.v.,Injection,NA
19183191,NA,93,melphalan,i.v.,Injection,NA
19183191,NA,93,dexamethasone,oral,Tablet,NA
19401697,NCT00622674,94,bortezomib,i.v.,Injection,NA
19401697,NCT00622674,94,cetuximab,i.v.,Injection,NA
21252987,NCT00477542,95,busulfan,i.v.,Injection,NA
21252987,NCT00477542,95,clofarabine,i.v.,Injection,NA
22080439,NA,96,brentuximab vedotin,i.v.,Injection,NA
22179664,NCT00195260,97,bosutinib,oral,Tablet,NA
22198540,NA,98,busulfan,i.v.,Injection,NA
22198540,NA,98,fludarabine,i.v.,Injection,NA
24239220,NCT01060904,99,brentuximab vedotin,i.v.,Injection,ABVD
24239220,NCT01060904,99,doxorubicin,i.v.,Injection,ABVD
24239220,NCT01060904,99,bleomycin,i.v.,Injection,ABVD
24239220,NCT01060904,99,vinblastine,i.v.,Injection,ABVD
24239220,NCT01060904,99,brentuximab vedotin,i.v.,Injection,AVD
24239220,NCT01060904,99,doxorubicin,i.v.,Injection,AVD
24239220,NCT01060904,99,vinblastine,i.v.,Injection,AVD
