PMID,NCTID,CombnID,Drug_Name,Dose_Level,Dose_Value,Dose_Unit,Frequency,Schedule,Comments
33095287,NCT01606878,77,crizotinib,1,165,mg/m2,BID,D1-21,FC
33095287,NCT01606878,77,crizotinib,2,215,mg/m2,BID,D1-21,FC
33095287,NCT01606878,77,crizotinib,3,280,mg/m2,BID,D1-21,FC
33095287,NCT01606878,78,crizotinib,2,215,mg/m2,BID,D1-21,cMS
28718812,NCT02562378,79,trastuzumab emtansine,-1,3.6,mg/kg,NA,NA,NA
28718812,NCT02562378,79,non-pegylated liposomal doxorubicin,-1,15,mg/m2,NA,on day 1 of each cycle for up to 6 cycles,NA
28718812,NCT02562378,79,trastuzumab emtansine,1,3.6,mg/kg,NA,NA,NA
28718812,NCT02562378,79,non-pegylated liposomal doxorubicin,1,45,mg/m2,NA,on day 1 of each cycle for up to 6 cycles,NA
28718812,NCT02562378,79,trastuzumab emtansine,2,3.6,mg/kg,NA,NA,NA
28718812,NCT02562378,79,non-pegylated liposomal doxorubicin,2,50,mg/m2,NA,on day 1 of each cycle for up to 6 cycles,NA
28718812,NCT02562378,79,trastuzumab emtansine,3,3.6,mg/kg,NA,NA,NA
28718812,NCT02562378,79,non-pegylated liposomal doxorubicin,3,60,mg/m2,NA,on day 1 of each cycle for up to 6 cycles,NA
29903707,NCT01622439,80,sodium valproate,1,30,mg/kg,NA,NA,NA
29903707,NCT01622439,80,rituximab,1,375,mg/m2,NA,NA,NA
29903707,NCT01622439,80,cyclophosphamide,1,750,mg/m2,NA,NA,NA
29903707,NCT01622439,80,doxorubicin,1,50,mg/m2,NA,NA,NA
29903707,NCT01622439,80,vincristine,1,1.4,mg/m2,NA,NA,NA
29903707,NCT01622439,80,prednisone,1,50,mg/m2,NA,NA,NA
29903707,NCT01622439,80,sodium valproate,2,60,mg/kg,NA,NA,NA
29903707,NCT01622439,80,rituximab,2,375,mg/m2,NA,NA,NA
29903707,NCT01622439,80,cyclophosphamide,2,750,mg/m2,NA,NA,NA
29903707,NCT01622439,80,doxorubicin,2,50,mg/m2,NA,NA,NA
29903707,NCT01622439,80,vincristine,2,1.4,mg/m2,NA,NA,NA
29903707,NCT01622439,80,prednisone,2,50,mg/m2,NA,NA,NA
29903707,NCT01622439,80,sodium valproate,3,80,mg/kg,NA,NA,NA
29903707,NCT01622439,80,rituximab,3,375,mg/m2,NA,NA,NA
29903707,NCT01622439,80,cyclophosphamide,NA,750,mg/m2,NA,NA,NA
29903707,NCT01622439,80,doxorubicin,NA,50,mg/m2,NA,NA,NA
29903707,NCT01622439,80,vincristine,3,1.4,mg/m2,NA,NA,NA
29903707,NCT01622439,80,prednisone,3,50,mg/m2,NA,NA,NA
29903707,NCT01622439,80,sodium valproate,4,100,mg/kg,NA,NA,NA
29903707,NCT01622439,80,rituximab,4,375,mg/m2,NA,NA,NA
29903707,NCT01622439,80,cyclophosphamide,4,750,mg/m2,NA,NA,NA
29903707,NCT01622439,80,doxorubicin,4,50,mg/m2,NA,NA,NA
29903707,NCT01622439,80,vincristine,4,1.4,mg/m2,NA,NA,NA
29903707,NCT01622439,80,prednisone,4,50,mg/m2,NA,NA,NA
29903707,NCT01622439,80,sodium valproate,5,120,mg/kg,NA,NA,NA
29903707,NCT01622439,80,rituximab,5,375,mg/m2,NA,NA,NA
29903707,NCT01622439,80,cyclophosphamide,5,750,mg/m2,NA,NA,NA
29903707,NCT01622439,80,doxorubicin,5,50,mg/m2,NA,NA,NA
29903707,NCT01622439,80,vincristine,5,1.4,mg/m2,NA,NA,NA
29903707,NCT01622439,80,prednisone,5,50,mg/m2,NA,NA,NA
30850381,NCT02055820,81,venetoclax,1,200,mg/d,NA,for 8 cycles (21-day cycles),NA
30850381,NCT02055820,81,r-chop,1,NA,NA,NA,NA,"Standard CHOP chemotherapy consisted of IV cyclophosphamide 750 mg/m2, IV doxorubicin 50 mg/m2, and IV vincristine 1.4 mg/m2 (with a 2.0-mg cap) on day 1, and prednisone 100 mg/d orally on days 1 to 5; R (375 mg/m2 IV) on day 1 for 8 cycles"
30850381,NCT02055820,81,venetoclax,2,400,mg/d,NA,for 8 cycles (21-day cycles),NA
30850381,NCT02055820,81,r-chop,2,NA,NA,NA,NA,"Standard CHOP chemotherapy consisted of IV cyclophosphamide 750 mg/m2, IV doxorubicin 50 mg/m2, and IV vincristine 1.4 mg/m2 (with a 2.0-mg cap) on day 1, and prednisone 100 mg/d orally on days 1 to 5; R (375 mg/m2 IV) on day 1 for 8 cycles"
30850381,NCT02055820,81,venetoclax,3,600,mg/d,NA,for 8 cycles (21-day cycles),NA
30850381,NCT02055820,81,r-chop,3,NA,NA,NA,NA,"Standard CHOP chemotherapy consisted of IV cyclophosphamide 750 mg/m2, IV doxorubicin 50 mg/m2, and IV vincristine 1.4 mg/m2 (with a 2.0-mg cap) on day 1, and prednisone 100 mg/d orally on days 1 to 5; R (375 mg/m2 IV) on day 1 for 8 cycles"
30850381,NCT02055820,81,venetoclax,4,800,mg/d,NA,for 8 cycles (21-day cycles),NA
30850381,NCT02055820,81,r-chop,4,NA,NA,NA,NA,"Standard CHOP chemotherapy consisted of IV cyclophosphamide 750 mg/m2, IV doxorubicin 50 mg/m2, and IV vincristine 1.4 mg/m2 (with a 2.0-mg cap) on day 1, and prednisone 100 mg/d orally on days 1 to 5; R (375 mg/m2 IV) on day 1 for 8 cycles"
30850381,NCT02055820,82,venetoclax,1,200,mg/d,NA,NA,NA
30850381,NCT02055820,82,g-chop,1,NA,NA,NA,NA,"Standard CHOP chemotherapy consisted of IV cyclophosphamide 750 mg/m2, IV doxorubicin 50 mg/m2, and IV vincristine 1.4 mg/m2 (with a 2.0-mg cap) on day 1, and prednisone 100 mg/d orally on days 1 to 5. G (1000 mg IV) on days 1, 8, and 15 of cycle 1 and day 1 of cycles 2 to 8"
30850381,NCT02055820,82,venetoclax,2,400,mg/d,NA,NA,NA
30850381,NCT02055820,82,g-chop,2,NA,NA,NA,NA,"Standard CHOP chemotherapy consisted of IV cyclophosphamide 750 mg/m2, IV doxorubicin 50 mg/m2, and IV vincristine 1.4 mg/m2 (with a 2.0-mg cap) on day 1, and prednisone 100 mg/d orally on days 1 to 5. G (1000 mg IV) on days 1, 8, and 15 of cycle 1 and day 1 of cycles 2 to 8"
30850381,NCT02055820,82,venetoclax,3,600,mg/d,NA,NA,NA
30850381,NCT02055820,82,g-chop,3,NA,NA,NA,NA,"Standard CHOP chemotherapy consisted of IV cyclophosphamide 750 mg/m2, IV doxorubicin 50 mg/m2, and IV vincristine 1.4 mg/m2 (with a 2.0-mg cap) on day 1, and prednisone 100 mg/d orally on days 1 to 5. G (1000 mg IV) on days 1, 8, and 15 of cycle 1 and day 1 of cycles 2 to 8"
30850381,NCT02055820,82,venetoclax,4,800,mg/d,NA,NA,NA
30850381,NCT02055820,82,g-chop,4,NA,NA,NA,NA,"Standard CHOP chemotherapy consisted of IV cyclophosphamide 750 mg/m2, IV doxorubicin 50 mg/m2, and IV vincristine 1.4 mg/m2 (with a 2.0-mg cap) on day 1, and prednisone 100 mg/d orally on days 1 to 5. G (1000 mg IV) on days 1, 8, and 15 of cycle 1 and day 1 of cycles 2 to 8"
16870542,NA,83,cisplatin,1,100,mg/m2,NA,NA,NA
16870542,NA,83,cisplatin,1,100,mg/m2,NA,NA,NA
16870542,NA,83,vinorelbine,1,8,mg/m2/d,NA,NA,NA
16870542,NA,83,cisplatin,2,100,mg/m2,NA,NA,NA
16870542,NA,83,cisplatin,2,100,mg/m2,NA,NA,NA
16870542,NA,83,vinorelbine,2,9,mg/m2/d,NA,NA,NA
16870542,NA,83,cisplatin,3,100,mg/m2,NA,NA,NA
16870542,NA,83,cisplatin,3,100,mg/m2,NA,NA,NA
16870542,NA,83,vinorelbine,3,10,mg/m2/d,NA,NA,NA
16870542,NA,83,cisplatin,4,100,mg/m2,NA,NA,NA
16870542,NA,83,cisplatin,4,100,mg/m2,NA,NA,NA
16870542,NA,83,vinorelbine,4,11,mg/m2/d,NA,NA,NA
16179099,NA,84,vinorelbine,1,8,mg/m2/d,NA,NA,NA
16179099,NA,84,vinorelbine,2,9,mg/m2/d,NA,NA,NA
16179099,NA,84,vinorelbine,3,10,mg/m2/d,NA,NA,NA
16179099,NA,84,vinorelbine,4,11,mg/m2/d,NA,NA,NA
16179099,NA,84,vinorelbine,5,12,mg/m2/d,NA,NA,NA
12655441,NA,85,anhydrovinblastine,1,2.5,mg/m2,NA,NA,NA
12655441,NA,85,anhydrovinblastine,2,5,mg/m2,NA,NA,NA
12655441,NA,85,anhydrovinblastine,3,10,mg/m2,NA,NA,NA
12655441,NA,85,anhydrovinblastine,4,16.5,mg/m2,NA,NA,NA
12655441,NA,85,anhydrovinblastine,5,21,mg/m2,NA,NA,NA
12655441,NA,85,anhydrovinblastine,6,25,mg/m2,NA,NA,NA
12655441,NA,85,anhydrovinblastine,7,30,mg/m2,NA,NA,NA
12649112,NA,86,vinflunine,1,30,mg/m2,NA,NA,NA
12649112,NA,86,vinflunine,2,60,mg/m2,NA,NA,NA
12649112,NA,86,vinflunine,3,120,mg/m2,NA,NA,NA
12649112,NA,86,vinflunine,4,160,mg/m2,NA,NA,NA
12649112,NA,86,vinflunine,5,200,mg/m2,NA,NA,NA
12649112,NA,86,vinflunine,6,250,mg/m2,NA,NA,NA
12649112,NA,86,vinflunine,7,320,mg/m2,NA,NA,NA
12649112,NA,86,vinflunine,8,350,mg/m2,NA,NA,NA
12649112,NA,86,vinflunine,9,400,mg/m2,NA,NA,NA
15809877,NA,87,zosuquidar,1,100,mg/m2,NA,NA,every 8 h
15809877,NA,87,vinorelbine,1,30,mg/m2,NA,NA,NA
15809877,NA,87,zosuquidar,2,200,mg/m2,NA,NA,every 8 h
15809877,NA,87,vinorelbine,2,30,mg/m2,NA,NA,NA
15809877,NA,87,zosuquidar,3,200,mg/m2,NA,NA,every 12 h
15809877,NA,87,vinorelbine,3,22.5,mg/m2,NA,NA,NA
15809877,NA,87,zosuquidar,4,300,mg/m2,NA,NA,every 12 h
15809877,NA,87,vinorelbine,4,22.5,mg/m2,NA,NA,NA
16211365,NA,88,vinflunine,1,210,mg/m2,NA,NA,NA
16211365,NA,88,vinflunine,-1,190,mg/m2,NA,NA,NA
16211365,NA,88,vinflunine,-2,170,mg/m2,NA,NA,NA
16937306,NA,89,cisplatin,0,20,mg/m2,NA,NA,per week
16937306,NA,89,cisplatin,0,20,mg/m2,NA,NA,per week
16937306,NA,89,vinorelbine,0,10,mg/m2,NA,NA,per week
16937306,NA,89,cisplatin,1,20,mg/m2,NA,NA,per week
16937306,NA,89,cisplatin,1,20,mg/m2,NA,NA,per week
16937306,NA,89,vinorelbine,1,15,mg/m2,NA,NA,per week
16937306,NA,89,cisplatin,2,20,mg/m2,NA,NA,per week
16937306,NA,89,cisplatin,2,20,mg/m2,NA,NA,per week
16937306,NA,89,vinorelbine,2,20,mg/m2,NA,NA,per week
14984944,NA,90,vinorelbine,1,10,NA,NA,NA,NA
14984944,NA,90,vinorelbine,2,15,NA,NA,NA,NA
14984944,NA,90,vinorelbine,3,20,NA,NA,NA,NA
15122074,NA,91,vinorelbine,1,20,mg/m2,NA,NA,NA
15122074,NA,91,diphenylhydantoin,1,400,mg,NA,NA,NA
15122074,NA,91,vinorelbine,2,22.5,mg/m2,NA,NA,NA
15122074,NA,91,diphenylhydantoin,2,400,mg,NA,NA,NA
15122074,NA,91,vinorelbine,3,25,mg/m2,NA,NA,NA
15122074,NA,91,diphenylhydantoin,3,400,mg,NA,NA,NA
15122074,NA,91,vinorelbine,4,27.5,mg/m2,NA,NA,NA
15122074,NA,91,diphenylhydantoin,4,400,mg,NA,NA,NA
15122074,NA,91,vinorelbine,5,30,mg/m2,NA,NA,NA
15122074,NA,91,diphenylhydantoin,5,400,mg,NA,NA,NA
15122074,NA,91,vinorelbine,6,32.5,mg/m2,NA,NA,NA
15122074,NA,91,diphenylhydantoin,6,400,mg,NA,NA,NA
31959492,NA,1,paclitaxel,1,135,mg/m2,1,"Circle 1 -6, Day 1","over 3 h, fixed dose"
31959492,NA,1,bevacizumab,1,15,mg/kg,1,"From Circle 2, Day 1, followed paclitaxel",fixed dose
31959492,NA,1,cisplatin,1,75,mg/m2,1,"Circle 1-6, Day 2",fixed dose
31959492,NA,1,cisplatin,1,75,mg/m2,1,"Circle 1-6, Day 2",fixed dose
31959492,NA,1,olaparib,1,50,mg,2,"Circle 1-6, Day 2 - 8",NA
31959492,NA,1,olaparib,2,100,mg,2,"Circle 1-6, Day 2 - 8",NA
31959492,NA,1,olaparib,3,200,mg,2,"Circle 1-6, Day 2 - 8",NA
31959492,NA,1,paclitaxel,1,60,mg/m2,1,"Circle 1 -6, Day 8",NA
31959492,NA,1,bevacizumab,1,15,mg/kg,1,"circle 7 -22, Day 1",maintenance therapy phase
31959492,NA,1,olaparib,1,300,mg,2,"circle 7 -22, Day 1-21",maintenance therapy phase
7664282,NA,2,amifostine,1,750,mg/m2,1,NA,increased by 30% and round to 50
7664282,NA,2,amifostine,1,750,mg/m2,1,NA,increased by 30% and round to 50
7664282,NA,3,melphalan,1,35,mg/m2,1,NA,NA
7664282,NA,3,melphalan,2,45,mg/m2,1,NA,NA
7664282,NA,3,melphalan,3,60,mg/m2,1,NA,NA
29500276,NCT01696032,4,guadecitabine,1,45,mg/m2,1,Day 1-5,NA
29500276,NCT01696032,4,guadecitabine,2,60,mg/m2,1,Day 1-5,NA
29500276,NCT01696032,4,guadecitabine,-1,30,mg/m2,1,Day 1-5,NA
29500276,NCT01696032,4,carboplatin,1,0,NA,0,Day 8,AUC 4
29500276,NCT01696032,4,carboplatin,1,0,NA,0,Day 8,AUC 4
29348128,NCT01814826,5,azacitidine,1,75,mg/m2,1,"days 1 to 5, 8, and 9",fixed dose
29348128,NCT01814826,5,pevonedistat,1,20,mg/m2,1,"days 1, 3, and 5",NA
29348128,NCT01814826,5,pevonedistat,2,30,mg/m2,1,"days 1, 3, and 5",NA
28881739,NCT00748553,6,nab-paclitaxel,1,100,mg/m2,1,"Weekly * 3 weeks, Day 8",fixed dose
28881739,NCT00748553,6,azacitidine,-1,50,mg/m2,1,Days 1 - 5,NA
28881728,ACTRN12610001031055,7,azacitidine,1,75,mg/m2,1,days 1–5 and 8–9,fixed dose
28881728,ACTRN12610001031055,7,everolimus,1,2.5,mg,1,days 5–21 of each 28–day cycle,NA
28881728,ACTRN12610001031055,7,everolimus,1,2.5,mg,1,days 5–21 of each 28–day cycle,NA
28881728,ACTRN12610001031055,7,everolimus,2,5,mg,1,days 5–21 of each 28–day cycle,NA
28881728,ACTRN12610001031055,7,everolimus,2,5,mg,1,days 5–21 of each 28–day cycle,NA
28881728,ACTRN12610001031055,7,everolimus,3,10,mg,1,days 5–21 of each 28–day cycle,NA
28881728,ACTRN12610001031055,7,everolimus,3,10,mg,1,days 5–21 of each 28–day cycle,NA
28555084,NCT01729845,8,mitoxantrone,1,8,mg/m2,1,days 1-5 after 5 day break foe decitabine,fixed dose
28555084,NCT01729845,8,etoposide,1,100,mg/m2,1,days 1-5 after 5 day break foe decitabine,fixed dose
28555084,NCT01729845,8,cytarabine,1,1000,mg/m2,1,days 1-5 after 5 day break foe decitabine,fixed dose
28555084,NCT01729845,8,decitabine,1,20,mg/m2,1,5 days,NA
28555084,NCT01729845,8,decitabine,2,20,mg/m2,1,7 days,NA
28555084,NCT01729845,8,decitabine,3,20,mg/m2,1,10 days,NA
27542211,NCT01193517,10,azacitidine,1,75,mg/m2,1,days 1 -5,NA
27542211,NCT01193517,10,oxaliplatin,1,90,mg/m2,1,day 2,NA
27542211,NCT01193517,10,oxaliplatin,1,90,mg/m2,1,day 2,NA
27542211,NCT01193517,10,capecitabine,1,750,mg/m2,2,2 weeks every three weeks,NA
27542211,NCT01193517,10,capecitabine,1,750,mg/m2,2,2 weeks every three weeks,NA
27542211,NCT01193517,10,oxaliplatin,2,110,mg/m2,1,day 2,NA
27542211,NCT01193517,10,oxaliplatin,2,110,mg/m2,1,day 2,NA
26055299,NCT00986804,11,decitabine,1,5,mg/m2,1," 5 consecutive days every 6 weeks, for up to 8 cycles. ",NA
26055299,NCT00986804,11,decitabine,2,7.5,mg/m2,1," 5 consecutive days every 6 weeks, for up to 8 cycles. ",NA
26055299,NCT00986804,11,decitabine,3,10,mg/m2,1," 5 consecutive days every 6 weeks, for up to 8 cycles. ",NA
26055299,NCT00986804,11,decitabine,4,15,mg/m2,1," 5 consecutive days every 6 weeks, for up to 8 cycles. ",NA
25806091,NCT01039155,12,azacitidine,1,20,mg/m2,1,intravenously (IV) over 15 to 30 min on days 1 to 5,NA
25806091,NCT01039155,12,oxaliplatin,1,15,mg/m2,1, IV over 2 h on days 2 to 5 ,NA
25806091,NCT01039155,12,oxaliplatin,1,15,mg/m2,1, IV over 2 h on days 2 to 5 ,NA
25806091,NCT01039155,12,azacitidine,2,20,mg/m2,1,intravenously (IV) over 15 to 30 min on days 1 to 5,NA
25806091,NCT01039155,12,oxaliplatin,2,22.5,mg/m2,1,IV over 2 h on days 2 to 5,NA
25806091,NCT01039155,12,oxaliplatin,2,22.5,mg/m2,1,IV over 2 h on days 2 to 5,NA
25806091,NCT01039155,12,azacitidine,3,20,mg/m2,1,intravenously (IV) over 15 to 30 min on days 1 to 5,NA
25806091,NCT01039155,12,oxaliplatin,3,30,mg/m2,1,IV over 2 h on days 2 to 5,NA
25806091,NCT01039155,12,oxaliplatin,3,30,mg/m2,1,IV over 2 h on days 2 to 5,NA
25806091,NCT01039155,12,azacitidine,4,25,mg/m2,1,intravenously (IV) over 15 to 30 min on days 1 to 5,NA
25806091,NCT01039155,12,oxaliplatin,4,30,mg/m2,1,IV over 2 h on days 2 to 5,NA
25806091,NCT01039155,12,oxaliplatin,4,30,mg/m2,1,IV over 2 h on days 2 to 5,NA
25806091,NCT01039155,12,azacitidine,5,40,mg/m2,1,intravenously (IV) over 15 to 30 min on days 1 to 5,NA
25806091,NCT01039155,12,oxaliplatin,5,30,mg/m2,1,IV over 2 h on days 2 to 5,NA
25806091,NCT01039155,12,oxaliplatin,5,30,mg/m2,1,IV over 2 h on days 2 to 5,NA
25806091,NCT01039155,12,azacitidine,6,50,mg/m2,1,intravenously (IV) over 15 to 30 min on days 1 to 5,NA
25806091,NCT01039155,12,oxaliplatin,6,30,mg/m2,1,IV over 2 h on days 2 to 5,NA
25806091,NCT01039155,12,oxaliplatin,6,30,mg/m2,1,IV over 2 h on days 2 to 5,NA
25062770,NCT00925132,14,decitabine,1,0.1,mg/kg,1,three times weekly for 2 weeks,NA
25062770,NCT00925132,14,panobinostat,1,10,mg,NA,every 96 h,NA
25062770,NCT00925132,14,decitabine,2,0.1,mg/kg,1,three times weekly for 2 weeks,NA
25062770,NCT00925132,14,panobinostat,2,20,mg,NA,every 96 h,NA
25062770,NCT00925132,14,decitabine,3,0.2,mg/kg,1,three times weekly for 2 weeks,NA
25062770,NCT00925132,14,panobinostat,3,20,mg,NA,every 96 h,NA
25062770,NCT00925132,14,decitabine,4,0.2,mg/kg,1,three times weekly for 2 weeks,NA
25062770,NCT00925132,14,panobinostat,4,30,mg,NA,every 96 h,NA
25062770,NCT00925132,14,temozolomide,1,150,mg/m2,1,days 9 through 13,fixed dose
25062770,NCT00925132,14,temozolomide,1,150,mg/m2,1,days 9 through 13,fixed dose
25062770,NCT00925132,14,temozolomide,2,200,mg/m2,1,days 9 through 13,"fixed dose; In cytcle 2,  if neutropenia or thrombocytopenia had not occurred"
25062770,NCT00925132,14,temozolomide,2,200,mg/m2,1,days 9 through 13,"fixed dose; In cytcle 2,  if neutropenia or thrombocytopenia had not occurred"
24493831,NA,16,onartuzumab,1,1,mg/kg,1,"Q3W;Onartuzumab was administered over 90  10 minutes for the first two doses. Subsequent doses were administered over 30  10 minutes (for dose levels <10 mg/kg) or 60  10 minutes (for dose levels 10 mg/kg). In phase Ib, onartuzumab was given before bevacizumab.","phase 1a, single agent"
24493831,NA,16,onartuzumab,2,4,mg/kg,1,"Q3W;Onartuzumab was administered over 90  10 minutes for the first two doses. Subsequent doses were administered over 30  10 minutes (for dose levels <10 mg/kg) or 60  10 minutes (for dose levels 10 mg/kg). In phase Ib, onartuzumab was given before bevacizumab.","phase 1a, single agent"
24493831,NA,16,onartuzumab,3,10,mg/kg,1,"Q3W;Onartuzumab was administered over 90  10 minutes for the first two doses. Subsequent doses were administered over 30  10 minutes (for dose levels <10 mg/kg) or 60  10 minutes (for dose levels 10 mg/kg). In phase Ib, onartuzumab was given before bevacizumab.","phase 1a, single agent"
24493831,NA,16,onartuzumab,4,20,mg/kg,1,"Q3W;Onartuzumab was administered over 90  10 minutes for the first two doses. Subsequent doses were administered over 30  10 minutes (for dose levels <10 mg/kg) or 60  10 minutes (for dose levels 10 mg/kg). In phase Ib, onartuzumab was given before bevacizumab.","phase 1a, single agent"
24493831,NA,16,onartuzumab,5,30,mg/kg,1,"Q3W;Onartuzumab was administered over 90  10 minutes for the first two doses. Subsequent doses were administered over 30  10 minutes (for dose levels <10 mg/kg) or 60  10 minutes (for dose levels 10 mg/kg). In phase Ib, onartuzumab was given before bevacizumab.","phase 1a, single agent"
24493831,NA,16,onartuzumab,6,15,mg/kg,1,"Q3W;Onartuzumab was administered over 90  10 minutes for the first two doses. Subsequent doses were administered over 30  10 minutes (for dose levels <10 mg/kg) or 60  10 minutes (for dose levels 10 mg/kg). In phase Ib, onartuzumab was given before bevacizumab.","phase 1a expansion, single agent at RP2D"
24493831,NA,16,onartuzumab,7,10,mg/kg,1,"Q3W;Onartuzumab was administered over 90  10 minutes for the first two doses. Subsequent doses were administered over 30  10 minutes (for dose levels <10 mg/kg) or 60  10 minutes (for dose levels 10 mg/kg). In phase Ib, onartuzumab was given before bevacizumab.","phase 1b, combined with bevacizumab"
24493831,NA,16,onartuzumab,8,15,mg/kg,1,"Q3W;Onartuzumab was administered over 90  10 minutes for the first two doses. Subsequent doses were administered over 30  10 minutes (for dose levels <10 mg/kg) or 60  10 minutes (for dose levels 10 mg/kg). In phase Ib, onartuzumab was given before bevacizumab.","phase 1b, combined with bevacizumab"
24493831,NA,16,bevacizumab,7,15,mg/kg,1,Q3W,"phase 1b, fixed dose"
24649202,NA,17,bevacizumab,1,5,mg/kg,1,"infused at fixed dose over 30‑90 min on Days 1, 15 and 29.",fixed dose
24649202,NA,17,l‑leucovorin,1,200,mg/m2,1,every 2 weeks during radiotherapy,fixed dose
24649202,NA,17,5‑fu civ,1,2000,mg/m2,1,every 2 weeks during radiotherapy,"initial loading dose of 2,000 mg/m2 over 46 h"
24649202,NA,17,5‑fu bolus,1,400,mg/m2,1,every 2 weeks during radiotherapy,"bolus dose, fixed dose"
24649202,NA,17,5‑fu civ,2,2400,mg/m2,1,every 2 weeks during radiotherapy,initial loading dose  over 46 h
24649202,NA,17,5‑fu civ,3,3000,mg/m2,1,every 2 weeks during radiotherapy,initial loading dose over 46 h
24649202,NA,17,5‑fu civ,-1,1600,mg/m2,1,every 2 weeks during radiotherapy,initial loading dose over 46 h
24770667,NCT00633529,18,erlotinib,1,150,mg,1,days 1–21,on an empty stomach;fixed dose
24770667,NCT00633529,18,erlotinib,1,150,mg,1,days 1–21,on an empty stomach;fixed dose
24770667,NCT00633529,18,bevacizumab,1,15,mg/kg,1,on day 1 of each 3-week cycle,fixes dose
24770667,NCT00633529,18,imo-2055,1,0.08,mg/kg,1,"on days 1, 8, and 15 of each 3-week treatment cycle",per week dose
24770667,NCT00633529,18,imo-2055,2,0.16,mg/kg,1,"on days 1, 8, and 15 of each 3-week treatment cycle",per week dose
24770667,NCT00633529,18,imo-2055,3,0.32,mg/kg,1,"on days 1, 8, and 15 of each 3-week treatment cycle",per week dose
24770667,NCT00633529,18,imo-2055,4,0.48,mg/kg,1,"on days 1, 8, and 15 of each 3-week treatment cycle",per week dose
24535315,NA,19,pm00104,1,2,mg/m2,1,Day 1 q3wk,fixed dose
24535315,NA,19,carboplatin,1,3,NA,1,Day 1 q3wk,"AUC, Heavily pretreated patients"
24535315,NA,19,carboplatin,1,3,NA,1,Day 1 q3wk,"AUC, Heavily pretreated patients"
24535315,NA,20,pm00104,1,2,mg/m2,1,Day 1 q3wk,fixed dose
24535315,NA,20,carboplatin,1,3,NA,1,Day 1 q3wk,AUC
24535315,NA,20,carboplatin,1,3,NA,1,Day 1 q3wk,AUC
24535315,NA,20,carboplatin,2,4,NA,1,Day 1 q3wk,AUC
24535315,NA,20,carboplatin,2,4,NA,1,Day 1 q3wk,AUC
24752867,NA,21,bevacizumab,1,3,mg/kg,1,on days 1 and 15 concurrent with cediranib,NA
24752867,NA,21,cediranib,1,20,mg,1,days 1 to 21 per cycle (each cycle was 28 days),NA
24752867,NA,21,bevacizumab,2,5,mg/kg,1,on days 1 and 15 concurrent with cediranib,NA
24752867,NA,21,cediranib,2,20,mg,1,days 1 to 21 per cycle (each cycle was 28 days),NA
24752867,NA,21,bevacizumab,3,5,mg/kg,1,on days 1 and 15 concurrent with cediranib,NA
24752867,NA,21,cediranib,3,30,mg,1,days 1 to 21 per cycle (each cycle was 28 days),NA
24752867,NA,21,bevacizumab,4,5,mg/kg,1,on days 1 and 15 concurrent with cediranib,NA
24752867,NA,21,cediranib,4,45,mg,1,days 1 to 21 per cycle (each cycle was 28 days),NA
24752867,NA,21,bevacizumab,5,10,mg/kg,1,on days 1 and 15 concurrent with cediranib,NA
24752867,NA,21,cediranib,5,45,mg,1,days 1 to 21 per cycle (each cycle was 28 days),NA
32847973,NCT00572078,22,paclitaxel,1,80,mg,1,"day 1, 8, 15 every 28 days",fixed dose
32847973,NCT00572078,22,bevacizumab,1,5,mg/kg,1,every 2 weeks,fixed dose
32847973,NCT00572078,22,sorafenib,1,200,mg,2,day 1 -5 in one week,NA
32847973,NCT00572078,22,sorafenib,2,200,mg,2,7 days a week,NA
32847973,NCT00572078,22,sorafenib,3,400,mg,2,day 1 -5 in one week,NA
32847973,NCT00572078,22,sorafenib,4,400,mg,2,7 days a week,NA
32847973,NCT00572078,22,sorafenib,-1,200,mg,1,7 days a week,NA
33159605,UMIN000006254,23,bevacizumab,1,15,mg/kg,1,every 3 weeks,NA
33159605,UMIN000006254,23,s-1,1,40,mg,2,day 1 - 15 of 21-day circle,BSA < 1.25 m2
33159605,UMIN000006254,23,s-1,1,50,mg,2,day 1 - 15 of 21-day circle,1.25 < BSA < 1.5 m2
33159605,UMIN000006254,23,s-1,1,60,mg,2,day 1 - 15 of 21-day circle,BSA > 1.5 m2
32522887,NCT02030561,24,trastuzumab,1,NA,NA,1,on day 1 of 21-day cycles up to 8 cycles,fixed dose
32522887,NCT02030561,24,nk-cell,1,1000000,NA,1,"day 2 of cycle 1, with subcutaneous IL2 support (1 million IU/m2) starting on day 1, followed by five additional doses given three times a week","Patients were eligible for a second NK-cell infusion at cycle 4 if they achieved complete response (CR) or partial response (PR) after cycle 2, or at cycle 6 if they achieved sustained stable disease (SD) or better after cycle 4; patients who achieved sustained SD or better after cycle 6 could receive a third NKcell infusion at cycle 8, up to a maximum of 3 NK-cell infusions over 8 treatment cycles."
32522887,NCT02030561,24,nk-cell,2,10000000,NA,1,"day 2 of cycle 1, with subcutaneous IL2 support (1 million IU/m2) starting on day 1, followed by five additional doses given three times a week","Patients were eligible for a second NK-cell infusion at cycle 4 if they achieved complete response (CR) or partial response (PR) after cycle 2, or at cycle 6 if they achieved sustained stable disease (SD) or better after cycle 4; patients who achieved sustained SD or better after cycle 6 could receive a third NKcell infusion at cycle 8, up to a maximum of 3 NK-cell infusions over 8 treatment cycles."
